URL,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Non-standard_Doubleslash,https_Domain,Shortened_URL,Hyphen_Count,Label
http://yumrate.com/modules/contact/impots/informations/imp/0cc6a66e9e352b14cacbf69e7a780335/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,yumrate.com,0,0,172,7,0,0,0,0,1
http://fincomsal.com/wp-admin/vx/webmail/page/,fincomsal.com,0,0,46,4,0,0,0,0,1
http://findjobspk.com/wp-content/handiman/index.php,findjobspk.com,0,0,51,3,0,0,0,0,1
https://ahsanfeeds.com/css/35.180.20.1683639/sucursalpersonas.transaccionesbancolombia.com/mua,ahsanfeeds.com,0,0,94,4,0,1,0,0,1
http://s381404823.mialojamiento.es/img/,s381404823.mialojamiento.es,0,0,39,1,0,0,0,0,1
http://sof.edu.vn/sources/hjim/excelz/bizmail.php?email=nobody@mycraftmail.com,sof.edu.vn,0,1,78,4,0,0,0,0,1
https://postalemiseajour.com/postale/b921f/,postalemiseajour.com,0,0,43,2,0,1,0,0,1
http://zjgsyds.cn/js/?https://secure.runescape.com/m=weblogin/,zjgsyds.cn,0,0,62,1,1,0,0,0,1
https://umconnectumt-my.sharepoint.com/personal/es127759_umconnect_umt_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=E%2f5p4lmR7OxTbuUzST9ihpACebtz%2bhbogl5I950BhaU%3d&docid=1_151b39d9e7dd54cfba500875349d3beb6&wdFormId=%7BDA6FCAD9%2D9684%2D43AF%2DB959%2DE2FA774EABA6%7D,umconnectumt-my.sharepoint.com,0,0,273,5,0,1,0,1,1
http://69.167.151.209/files/22af195c1eba626cdfbd262f5df299f1,69.167.151.209,1,0,60,2,0,0,0,0,1
http://www.sieck-kuehlsysteme.de/userdata/images/Produktion/login?email=nobody@mycraftmail.com,sieck-kuehlsysteme.de,0,1,94,4,0,0,0,1,1
https://storage.googleapis.com/online-webmail-452020.appspot.com/%2525%2525%2525%2525%2525%2525%2525%2525/login.html,storage.googleapis.com,0,0,116,3,0,1,0,0,1
https://vegasvikingsecurity.com/wp-includes/pomo/dsvfesfdsdsfdfdd/deeeeecxcddcddcsdcsd/sbjsbdjshajhsjahs/%20vcxcxhvhvdhsvdbdasd/dskhddhjhhdwd/cbbccgdggsbchdbsashawg/dc.html,vegasvikingsecurity.com,0,0,172,9,0,1,0,0,1
https://vem-comprar.com/americanas/orders/,vem-comprar.com,0,0,42,2,0,1,0,1,1
http://ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com/us/webser/us/hdfgs7df6sdf87ds98f787498475h84g8764859675gh84976h85496/webscr/?cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8dc18bca4c6f47e633b393e284a5f8a8f8,ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com,0,0,330,5,0,0,0,6,1
https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/home/verification-billing.php,planwise.co.za,0,0,115,8,0,1,0,0,1
https://firebasestorage.googleapis.com/v0/b/office356-92599.appspot.com/o/ind.htm?alt=media&token=9c9ff731-db26-419d-b5fc-aef98e054788#info@fpcnet.fr,firebasestorage.googleapis.com,0,1,149,5,0,1,0,0,1
http://mastercitydisplay.com/wp-content/themes/overcrowddo.php?iasgh,mastercitydisplay.com,0,0,68,3,0,0,0,0,1
http://hltps-wwv-bancoripley-cl.publicidadtechtre.com/personas-cl,hltps-wwv-bancoripley-cl.publicidadtechtre.com,0,0,65,1,0,0,0,3,1
https://tramchim.net/httttpss/client-sk/,tramchim.net,0,0,40,2,0,1,0,0,1
http://www.imxprs.com/free/webmaiil/accounttportal,imxprs.com,0,0,50,3,0,0,0,0,1
http://www.monicasu.com/css/user1/made-in-china.com/made-in-chin-new%20dd,monicasu.com,0,0,73,4,0,0,0,0,1
http://whatsappchat.zyns.com/,whatsappchat.zyns.com,0,0,29,0,0,0,0,0,1
http://payment-isuessglobal.doncasterservicecentre.com.au/9624429a94b0942965b4db04fc216308ZGE5MGI3Mzg0YzBiNDgzMzUyMGQ0YjM4MDZiZDM1Y2Q=,payment-isuessglobal.doncasterservicecentre.com.au,0,0,134,1,0,0,0,1,1
http://gordonng.com/edits/login.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTg3ODY4NjE4NQ==MTg3ODY4NjE4NQ==&session=MTg3ODY4NjE4NQ==MTg3ODY4NjE4NQ==,gordonng.com,0,0,154,2,0,0,0,0,1
https://docs.google.com/forms/d/1iLsSyRNj8G-mR_oT3Er6PHwKXCjZhaBBowGtyCWDDVI/edit,docs.google.com,0,0,81,4,0,1,0,0,1
https://advokatsf-my.sharepoint.com/:o:/g/personal/janne_advokatsf_no/EmJXNmFJyFVNt-ZXabBci14BjPXfODh3CYNMH1Kt5cdV-g?e=7ou09Z,advokatsf-my.sharepoint.com,0,0,125,5,0,1,0,1,1
https://medienschmiede-sander.de/tim/3juUeSrLCMxeNgK2IcFPmZuHknARTJKW2eRg7i1J4zXSPIVxVBniARZUfAL9jv6lKXCSgECleAe,medienschmiede-sander.de,0,0,112,2,0,1,0,1,1
http://tamilradio5.eu/mycsp/adfs/index.html,tamilradio5.eu,0,0,43,3,0,0,0,0,1
https://domamaropizzaria.com.br/wp-content/uploads/2020/odds/amex/sett.php?cmd=login_submit&amp;id=d40e9eccb9a7fc6efcd6a5f8f2e013b6d40e9eccb9a7fc6efcd6a5f8f2e013b6&amp;session=d40e9eccb9a7fc6efcd6a5f8f2e013b6d40e9eccb9a7fc6efcd6a5f8f2e013b6,domamaropizzaria.com.br,0,0,240,6,0,1,0,0,1
https://dawanasaiacademy.in/wp-includes/js/fx/6a1cf9ff786388fe8796c57ec63d1075/login.php?access_token=zNlRgBjHoImXKChsDTLha6uuut3AjKVSygKOS3whMSewuvZ8pKpzRU4ln8WGTRzr8jg0nMh9FwFa1Fiq&amp;sslmode=true,dawanasaiacademy.in,0,0,199,5,0,1,0,0,1
https://ofertasarrasadorasameweb.com/oferta-do-dia/269237976/?moto-g8-plus-64gb-dual-chip-android-6.3&skullid=860328433&cart=ODYwMzI4NDMz,ofertasarrasadorasameweb.com,0,0,137,2,0,1,0,0,1
http://evh.com.br/seguranca/images/_notes/btele,evh.com.br,0,0,47,4,0,0,0,0,1
http://loveslife.biz/,loveslife.biz,0,0,21,0,0,0,0,0,1
https://bazdoufap.blogspot.com,bazdoufap.blogspot.com,0,0,30,0,0,1,0,0,1
https://server.skicoupons.com/wp-admin/business-pleasure/inc,server.skicoupons.com,0,0,60,3,0,1,0,0,1
https://viatraniver1972.blogspot.be,viatraniver1972.blogspot.be,0,0,35,0,0,1,0,0,1
https://vilvammatrimony.com/templates/ZS/IK/retry.php,vilvammatrimony.com,0,0,53,4,0,1,0,0,1
http://uscryptorelief.com,uscryptorelief.com,0,0,25,0,0,0,0,0,1
http://bcskntc.com/admin/news/support/jpeg/myaccount/identity?cmd=_session=&amp;62d533c9109fad3c828b37def78dc968&amp;dispatch=99689d45c6b3a12230335e1b0a7ed49125977fe0,bcskntc.com,0,0,166,6,0,0,0,0,1
http://bit.ly/2TgyeSD,bit.ly,0,0,21,1,0,0,1,0,1
https://clubfiat800spider.com.ar/smf/Sources/update/d63408160e95f387d57f718f832b9782YzM2YmI3ZjQ1NGNlZTk4YWM2N2ZhMDUxZmZkODRmMGE=/myaccount/websc_login/?country.x=US&amp;locale.x=en_US,clubfiat800spider.com.ar,0,0,183,6,0,1,0,0,1
http://bit.do/fz2Es,bit.do,0,0,19,1,0,0,0,0,1
http://Dsiadvisors.com/YYTTR76767686/adfs/index.html,Dsiadvisors.com,0,0,52,3,0,0,0,0,1
https://yakutcement.ru/wp-content/plugins/Spotify-En/Spotify/,yakutcement.ru,0,0,61,4,0,1,0,0,1
https://danskebank.joomla.com/cli/swiss/9b4a6253c1605b1/login.php,danskebank.joomla.com,0,0,65,4,0,1,0,0,1
http://itaucomvoce.com/login/,itaucomvoce.com,0,0,29,1,0,0,0,0,1
http://web-campaign.healthlion.in/old/wp-admin/DBS/,web-campaign.healthlion.in,0,0,51,3,0,0,0,1,1
http://scbhcm.vn/attRR/adfs/index.html,scbhcm.vn,0,0,38,3,0,0,0,0,1
https://immbanjarbaru.com/smbc.co.jp/jp/smbc.co.jp/,immbanjarbaru.com,0,0,51,3,0,1,0,0,1
http://www.alpha-mail-server3.ns01.info/medical-association/yahoo.html,alpha-mail-server3.ns01.info,0,0,70,2,0,0,0,2,1
https://addergytech.com/storage/alibaba/vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc.php,addergytech.com,0,0,117,3,0,1,0,0,1
http://worldfreestuff.icu/jpm/cmd-login=ad90600b0d2ee206a14226ace2fb0cce/domain.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj,worldfreestuff.icu,0,0,389,3,0,0,0,0,1
http://betasusgiris11.blogspot.com,betasusgiris11.blogspot.com,0,0,34,0,0,0,0,0,1
http://magpieroost.com/onedrive/onedri/one,magpieroost.com,0,0,42,3,0,0,0,0,1
http://wonand.co.kr/blog/profile/,wonand.co.kr,0,0,33,2,0,0,0,0,1
https://vitalsource.info/wp-admin/maint/ch45e0nline/login.php?cmd=login_submit&amp;id=4e1c7b6d1c11673db70222f6ea22afa74e1c7b6d1c11673db70222f6ea22afa7&amp;session=4e1c7b6d1c11673db70222f6ea22afa74e1c7b6d1c11673db70222f6ea22afa7,vitalsource.info,0,0,227,4,0,1,0,0,1
http://vkaktivations23.bos.ru,vkaktivations23.bos.ru,0,0,29,0,0,0,0,0,1
http://congnghieptiendat.com/profiles/standard/translations/files/logs/update-your-account-information/security-measure/log-in,congnghieptiendat.com,0,0,126,8,0,0,0,0,1
https://fareast.qa/wp/onedrive/eeee246886874295d6fa29a63f7d68e1,fareast.qa,0,0,63,3,0,1,0,0,1
"https://secure.runescape.com-rsm.me/m=weblogin/loginform.ws345,345,345,54354343,4",secure.runescape.com-rsm.me,0,0,81,2,0,1,0,1,1
http://pmasc.co.uk/seo/up/amaz/ae004/,pmasc.co.uk,0,0,37,4,0,0,0,0,1
https://shadeakinbiyi.com/engl/myaccessV7/login.php?7aSxnOMqINwawic1169aYAiIQfNo2Yja9cHx0uXJhtUNM6ONcYYaygTowGMzF6JOirljVi3cMX0y3PmgNkrlAkK60xFFDpuWRPgM8jZUh0tlPPBC93YKnJRogw4TWyQNo6AwqArHAU2pKD1TH0E5Jvu02yUY7KMwQm2gWuYwp0W9EY3lYHqIcVIftCdBmZ7dmaujEsQ4,shadeakinbiyi.com,0,0,252,3,0,1,0,0,1
http://steamcoummunity.gq/en/chat/AnastasiaFeenn,steamcoummunity.gq,0,0,48,3,0,0,0,0,1
http://freevbuckx.com/,freevbuckx.com,0,0,22,0,0,0,0,0,1
https://storage.googleapis.com/security-update/kaleem.html#www-data@nodens.juliana-multimedia.com,storage.googleapis.com,0,1,97,2,0,1,0,0,1
http://safenabsecur.cloudns.cx/data/content/,safenabsecur.cloudns.cx,0,0,44,2,0,0,0,0,1
http://chat-whatsapp1.grup-wa69.ml/,chat-whatsapp1.grup-wa69.ml,0,0,35,0,0,0,0,2,1
http://printerparts.co.ke/mxfkvn/bankofamerica/index.html?cmd=login_submit,printerparts.co.ke,0,0,74,3,0,0,0,0,1
"https://secure.runescape.com-en.ru/m=weblogin/loginform322,141,637,64445684,2167",secure.runescape.com-en.ru,0,0,80,2,0,1,0,1,1
http://lz5.1ee.myftpupload.com/mvc/4502591a3be059858cf9e9d763134ee3/,lz5.1ee.myftpupload.com,0,0,68,2,0,0,0,0,1
https://www.kisa.link/CA32NX,kisa.link,0,0,28,1,0,1,0,0,1
https://gmailerstellen.de/,gmailerstellen.de,0,0,26,0,0,1,0,0,1
https://www.vcita.com/v/q8hfzk7ui9a5102z/files/on1034niado3rwu1/download,vcita.com,0,0,72,5,0,1,0,0,1
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin=,78.143.96.35,1,0,61,3,0,0,0,0,1
https://livestudentccc-my.sharepoint.com/personal/kburns34_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=DXgVw0a759xY7m OAj1jebId9cp8Pz14gqNRaxyOatI=&amp;docid=1_164716c7b57304207a2756c32a07d35b8&amp;wdFormId={BB2FC794-936D-4F89-A381-46749C08C6F7}&amp;action=formsubmit,livestudentccc-my.sharepoint.com,0,0,283,5,0,1,0,1,1
http://yourblunts.com/com/online/secure/que.php,yourblunts.com,0,0,47,4,0,0,0,0,1
https://blog.cellprofiler.org/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-jf2ro2a5ifik952ir.rd.html,blog.cellprofiler.org,0,0,157,1,0,1,0,0,1
https://madrugadaolanches.com.br/css/gti/apple.com/,madrugadaolanches.com.br,0,0,51,3,0,1,0,0,1
https://monataenterprises.co.ke/.well-known/office/onedrive-2client/client/index.html,monataenterprises.co.ke,0,0,85,5,0,1,0,0,1
http://www.pd-iskra-lj.si/signin/customer_center/customer-IDPP00C544/myaccount/identity/,pd-iskra-lj.si,0,0,88,5,0,0,0,2,1
http://huntsvillelistings.buzz/fresh/onedri/one,huntsvillelistings.buzz,0,0,47,3,0,0,0,0,1
http://16tiles.com/files/,16tiles.com,0,0,25,1,0,0,0,0,1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAZ__gy-0YdURTg3Mzc4WFIxVEQ3WDNBQVFOVDBHVkxMTC4u,forms.office.com,0,0,132,2,0,1,0,0,1
https://piano-tuning-how-to.com/m/enrol/mnet/lang/att/ACO%202/Controller,piano-tuning-how-to.com,0,0,72,7,0,1,0,3,1
https://paymentnotificationnow.blogspot.com/,paymentnotificationnow.blogspot.com,0,0,44,0,0,1,0,0,1
http://lifetimeconx.com/v2,lifetimeconx.com,0,0,26,1,0,0,0,0,1
https://barogaleria.com/cgi-bin/web/auth/login/cmd-login=2309492d735f94efd429230a6ea03173/?email=nobody@mycraftmail.com&amp;loginpage=&amp;reff=YzQ0MWM3Mjg3MzExZmJiZmEwNTFmZjIwMzc5OTkxNTc=,barogaleria.com,0,1,188,5,0,1,0,0,1
http://bit.ly/38p7HqJ|,bit.ly,0,0,22,1,0,0,1,0,1
http://palletsolutions.ca/basic/bankofamerica/fullz.php,palletsolutions.ca,0,0,55,3,0,0,0,0,1
https://ravinkondo.cloudaccess.host/Joomla.php,ravinkondo.cloudaccess.host,0,0,46,1,0,1,0,0,1
https://www.studiogiardasrls.it/BRd09K41503T7073a/Undone/81481,studiogiardasrls.it,0,0,62,3,0,1,0,0,1
http://restaurantelabarquita.com/Adobe_Reader03/Ver1fy_Office1_Spreadsheet03,restaurantelabarquita.com,0,0,76,2,0,0,0,0,1
https://www.infopublishersassociation.com/wp-includes/images/smilies/bofa/x1x/v2/2c32a92c9e79193/login.php,infopublishersassociation.com,0,0,106,8,0,1,0,0,1
https://www.plasticosferplast.com/-/PayPal/Support/ID-NUMB881/myaccount/signin/,plasticosferplast.com,0,0,79,6,0,1,0,0,1
https://americanascovidshop.com/MeusProdutos/Prefetch.php?skullid=1616011146,americanascovidshop.com,0,0,76,2,0,1,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSekE7H-uz45Ye-38RZaJAi72zwLEdArZXBo13oZD3fCmlVDvg/viewform?usp=send_form,docs.google.com,0,0,113,5,0,1,0,0,1
https://sites.google.com/site/appcresetings/,sites.google.com,0,0,44,2,0,1,0,0,1
https://www.mysurveygizmo.com/s3/5581186/AT-T-LOGIN,mysurveygizmo.com,0,0,51,3,0,1,0,0,1
http://www.coconnext.com/saam/Login.htm,coconnext.com,0,0,39,2,0,0,0,0,1
"https://secure.runescape.com-en.ru/m=weblogin/loginform158,385,386,24776495,2475",secure.runescape.com-en.ru,0,0,80,2,0,1,0,1,1
http://www.pcsvet.si/class/0a96ada9/center-h104588/login/index.php,pcsvet.si,0,0,66,5,0,0,0,0,1
http://videosfacebook.today/app/facebook.com/?lang=en&amp;key=K7TqheOYNGfjG2FNt0316N6O27NAMy6K7lbRbpto7XZK6n6kJVdT4rRpvkNzaWMybeMj27gHUFi8dJpV0v07vulNhJNKjywtqYjmF3fc1grZLNCqHnJAgit5fLEmbtB1q7dHusxE46S8UHzVH1g7SuhkuyVrp3FdszZGyHPhZ7GF6v1OxqwREQYY5y4OrMYpO0mBcTWM,videosfacebook.today,0,0,262,2,0,0,0,0,1
https://forms.gle/jTEfdwXoA8tqPaig6,forms.gle,0,0,35,1,0,1,0,0,1
https://polish-books.pl/modules/payu/upgrade/console/onedrive/OFE.php,polish-books.pl,0,0,69,6,0,1,0,1,1
http://spartanlandsurveying.com/veri/mail.htm,spartanlandsurveying.com,0,0,45,2,0,0,0,0,1
https://www.coalesceresearchgroup.com/conferences/foodscience/programschedule,coalesceresearchgroup.com,0,0,77,3,0,1,0,0,1
http://greenpoint.art.br/.well-known/pki-validation/checkpoint/,greenpoint.art.br,0,0,63,3,0,0,0,0,1
https://dzd.rksmb.org/conf09/--/https:/www2.netflix.com,dzd.rksmb.org,0,0,55,4,0,1,0,0,1
https://bethesdaalur.org/aghtfhh/tghfhh/etethdjj/,bethesdaalur.org,0,0,49,3,0,1,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSf72tL4BtAPIbbcj7Pn7HXVS9G8qBBathGDYbQF8jmuGB74yA/viewform,docs.google.com,0,0,99,5,0,1,0,0,1
http://www.bimovia.com/wp-admin/user/www.bankofamerica.com.login.update,bimovia.com,0,0,71,3,0,0,0,0,1
http://www.ibpm.ru/revslider/js/jquey/java/ndidi/dalu.php,ibpm.ru,0,0,57,6,0,0,0,0,1
http://hamt.jp/program/wp-content/themes/twentyfourteen/home/latampass/cadastro/aguarde,hamt.jp,0,0,87,8,0,0,0,0,1
http://eh-d8.papernom.com/bbs:vdwpj54140708w6k6rd5an5j215sjs4em2ey5sia,eh-d8.papernom.com,0,0,70,1,0,0,0,1,1
https://onlinebankingupdate.mailview33982.xyz/,onlinebankingupdate.mailview33982.xyz,0,0,46,0,0,1,0,0,1
https://travisusd-my.sharepoint.com/personal/ihood_travisusd_org/_layouts/15/guestaccess.aspx?guestaccesstoken=zSUAkfpHpjYlF9FG6uxx49zwnR0tPM%2f8B6wUlUEEBVw%3d&docid=1_166c8899f6aa54678b020c248f3a09a4e&wdFormId=%7B39A1D55C%2D6106%2D4326%2D98E5%2D931BE1666DB9%7D,travisusd-my.sharepoint.com,0,0,261,5,0,1,0,1,1
https://docs.google.com/forms/d/e/1FAIpQLSfYjPrmB9AYJnyX7PFozQp5vVs4OvuyA64NmViiD7pefbKK-g/viewform?usp=sf_link,docs.google.com,0,0,111,5,0,1,0,0,1
http://firstbanktrust1.vmpxsites.com/,firstbanktrust1.vmpxsites.com,0,0,37,0,0,0,0,0,1
https://smsorangesmsmessage.myfreesites.net/,smsorangesmsmessage.myfreesites.net,0,0,44,0,0,1,0,0,1
http://theingredients.net/cwptn/_message,theingredients.net,0,0,40,2,0,0,0,0,1
https://xenia-daybydayflorist.com/support/app/index,xenia-daybydayflorist.com,0,0,51,3,0,1,0,1,1
https://storage.googleapis.com/itaunovocliente/acesso.html,storage.googleapis.com,0,0,58,2,0,1,0,0,1
http://etvmedia.pl/blog/profile/,etvmedia.pl,0,0,32,2,0,0,0,0,1
http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&amp;id=1b8876a507931fe09cea69ed4bf8e6671b8876a507931fe09cea69ed4bf8e667&amp;session=1b8876a507931fe09cea69ed4bf8e6671b8876a507931fe09cea69ed4bf8e667,bank-of-america-secure00.dns05.com,0,0,259,4,0,0,0,3,1
http://nectaribate.com.br/db/ch45e0nline/surf2.php,nectaribate.com.br,0,0,50,3,0,0,0,0,1
http://pinnerx.com/abc/DMUYrjR0AKu3GZTwWYsUGirmNGCHghYT4TSvcJwMu0Pb0JHWHaRotiLhZoZfFY9KR1g3KMQfMFq,pinnerx.com,0,0,98,2,0,0,0,0,1
https://conasevi.gob.sv/.well-known/pki-validation/labanquepostalesup/actuel/admpostale/,conasevi.gob.sv,0,0,88,5,0,1,0,0,1
http://cotato24horasltaucard.com/home.php,cotato24horasltaucard.com,0,0,41,1,0,0,0,0,1
http://kaitystein.com/blog/profile/,kaitystein.com,0,0,35,2,0,0,0,0,1
http://ltaucard.com/itaucard/aguarde,ltaucard.com,0,0,36,2,0,0,0,0,1
https://cfe-recibos.com.mx/,cfe-recibos.com.mx,0,0,27,0,0,1,0,1,1
https://aboutcaucus.co.za/file1/Excel/,aboutcaucus.co.za,0,0,38,2,0,1,0,0,1
https://healtotoe.co.uk/a1/excelz/bizmail.php?email=nobody@mycraftmail.com,healtotoe.co.uk,0,1,74,3,0,1,0,0,1
http://lynkos.com.br/user/login.php?cmd=login_submit&id=77c4fc01c17cfb2c142ca0963700076b77c4fc01c17cfb2c142ca0963700076b&session=77c4fc01c17cfb2c142ca0963700076b77c4fc01c17cfb2c142ca0963700076b,lynkos.com.br,0,0,193,2,0,0,0,0,1
http://www.kreativekidsbooks.com/Case1-OneDrive/,kreativekidsbooks.com,0,0,48,1,0,0,0,0,1
https://arevszzs.000webhostapp.com/login.htm,arevszzs.000webhostapp.com,0,0,44,1,0,1,0,0,1
http://prettanike.com/ggg/Netflix/user184,prettanike.com,0,0,41,3,0,0,0,0,1
https://centrototalsalud.cl/buddy/whitmire/,centrototalsalud.cl,0,0,43,2,0,1,0,0,1
https://secure.runescape.com-rsm.me/,secure.runescape.com-rsm.me,0,0,36,0,0,1,0,1,1
https://t.co/JyLf0OGBxF,t.co,0,0,23,1,0,1,0,0,1
http://showmore.a3579.com/2EFDC56ECF33816478A33B64D7A5B0D7,showmore.a3579.com,0,0,58,1,0,0,0,0,1
https://iptf.ir/.well-known/acme-challenge/chase/step2.php,iptf.ir,0,0,58,4,0,1,0,0,1
http://russianamericanballet.com/includes/.login/gmail/ServiceLoginAuth/index.php?service=LoginAuth0,russianamericanballet.com,0,0,100,5,0,0,0,0,1
https://sucursalpersonas.iingresosegurogrupobancolombia.co/mua/USER.php?scis=nAs1%20biuFxcIoum1orBbYB7oUxOZgltbdwjBioZtNcg=,sucursalpersonas.iingresosegurogrupobancolombia.co,0,0,123,2,0,1,0,0,1
http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963,zohard.com,0,0,104,6,0,0,0,0,1
https://www.firstcbuk.com/customerlogin.php,firstcbuk.com,0,0,43,1,0,1,0,0,1
http://la-biquetterie.com/cs/,la-biquetterie.com,0,0,29,1,0,0,0,1,1
https://lehmanwest.typeform.com/to/CRO3Nn,lehmanwest.typeform.com,0,0,41,2,0,1,0,0,1
https://locksmail.com/vendor/psr/container/test/b/hotmail/,locksmail.com,0,0,58,6,0,1,0,0,1
https://murphyspourhouse.com/base/CountinAutoPage/,murphyspourhouse.com,0,0,50,2,0,1,0,0,1
http://docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com/,docusignsecure1com1login1dropbox9com64bae2a51a5b3dropbox7com.mybabydeck.com,0,0,83,0,0,0,0,0,1
https://estomedic.com/wnhe/facu/login.php,estomedic.com,0,0,41,3,0,1,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSc-BD5_GB5uo7S1VBhNp38HYPUK5_c2bMVIg0d4huntbWAGFQ/viewform?usp=send_form,docs.google.com,0,0,113,5,0,1,0,0,1
http://amazon.co.jp.q86e74gtew1b2sd3f1wr56e74u68e541wr25a41h6e4tk65rty41kj56r4k6.buzz/1/,amazon.co.jp.q86e74gtew1b2sd3f1wr56e74u68e541wr25a41h6e4tk65rty41kj56r4k6.buzz,0,0,88,1,0,0,0,0,1
http://www.thatsmint.work/newsletter-FnVbKqu/irs/,thatsmint.work,0,0,49,2,0,0,0,0,1
http://hamt.jp/program/wp-content/themes/twentyfourteen/home/latampass/cadastro/?cli=Cliente&amp;/x96m3WIYBo/Vh0BwcNBzZ.php,hamt.jp,0,0,123,7,0,0,0,0,1
https://gofishingcancun.com/attRR/,gofishingcancun.com,0,0,34,1,0,1,0,0,1
https://valleyobgynassociates.com/wp-content/page5/?a=settings,valleyobgynassociates.com,0,0,62,2,0,1,0,0,1
http://hindikavikssoni.com/wp-includes/Requests/Proxy/BOAlastestedit/login.php?cmd=login_submit&amp;id=ff1f5ca7278ab833dacb410ff340dfa1ff1f5ca7278ab833dacb410ff340dfa1&amp;session=ff1f5ca7278ab833dacb410ff340dfa1ff1f5ca7278ab833dacb410ff340dfa1,hindikavikssoni.com,0,0,244,5,0,0,0,0,1
http://upd-medlav.net/dropboxbusiness/login.php?fileAccess=3635&amp;encryptedCookie=81582475234e375374954e2eacdaf9e8d4de46c732f&amp;connecting=D5L1582475234e375374954e2eacdaf9e8d4de46c732fe375374954e2eacdaf9e8d4de46c732fe375374954e2eacdaf9e8d4de46c732f&amp;kamu,upd-medlav.net,0,0,261,2,0,0,0,1,1
http://paypal.co.uk.userfiukr4xegoa.settingsppup.com/,paypal.co.uk.userfiukr4xegoa.settingsppup.com,0,0,53,0,0,0,0,0,1
https://bcpzonasegurabeta-viabcp-com.northerncomcap.com/pagina/inicia-sesion,bcpzonasegurabeta-viabcp-com.northerncomcap.com,0,0,76,2,0,1,0,2,1
http://amoazen.com/,amoazen.com,0,0,19,0,0,0,0,0,1
http://micro-sales.co.uk/cf.htm,micro-sales.co.uk,0,0,31,1,0,0,0,1,1
http://mail.poeliersbedrijfhazenbroek.nl/~u43730p39181/pki-validation,mail.poeliersbedrijfhazenbroek.nl,0,0,69,2,0,0,0,0,1
https://www.bancoaztecagt.codificandoideas.org,bancoaztecagt.codificandoideas.org,0,0,46,0,0,1,0,0,1
https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&token=158cbd55-4c67-4ef6-b13f-d69aba854f3a,firebasestorage.googleapis.com,0,0,149,5,0,1,0,0,1
http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB294/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,cheaproomsvalencia.com,0,0,105,5,0,0,0,0,1
http://doapositioning.com/wp-includes/access/chaseviewfunds/login.php?cmd=login_submit&amp;id=a6408319b220c3793628969867988434a6408319b220c3793628969867988434&amp;session=a6408319b220c3793628969867988434a6408319b220c3793628969867988434,doapositioning.com,0,0,235,4,0,0,0,0,1
https://myeeonlinelogin.com/,myeeonlinelogin.com,0,0,28,0,0,1,0,0,1
https://vaunty-halt.000webhostapp.com/signin/,vaunty-halt.000webhostapp.com,0,0,45,1,0,1,0,1,1
